UserId,Score
7620499,0
8799263,1
7805829,1
2904588,10
5141727,-1
7300005,5
8458838,1
8238124,2
8238124,2
6720997,10
7388024,0
3088202,0
8579043,0
3088202,0
8317830,0
7183881,1
2717063,1
3166881,0
905423,2
8729326,-1
8728073,1
7751504,0
8722810,0
5868293,1
4990359,0
8500760,2
7469605,4
5421539,0
7853947,1
2480769,1
3259331,0
8690470,0
8684491,2
8664762,1
8664762,-5
8622826,0
2717063,0
7853947,1
2717063,4
7646954,0
8315819,1
2717063,2
2717063,0
7326305,2
7954504,3
2856558,2
8525203,1
2717063,1
8194773,1
8622826,0
5624176,0
5703997,0
6678835,0
2717063,-1
8572491,2
5703997,2
2717063,0
2717063,2
8592585,3
566676,1
2717063,2
8144295,0
4623656,1
1773344,2
4825905,2
8543025,2
7954504,1
2244081,6
7926383,1
6678835,0
8409191,1
1028589,3
2950747,8
5240684,0
8484483,2
8266561,0
8266561,0
7492284,0
8290376,2
5571914,1
6421290,0
4663679,3
8351688,2
8436383,1
6052531,2
4321039,0
3437787,3
8419482,1
7528751,0
8328781,0
7781835,1
7855154,4
7265880,1
8267167,2
8293896,1
3200391,4
8290376,0
5571914,1
8081595,-1
2719598,1
7547749,0
8386173,1
4609018,0
7672533,1
1539741,3
8372455,5
7672533,0
8183395,2
7672533,0
5626112,4
7528751,1
687896,2
6803114,2
4537383,1
7786493,0
5120955,1
4898964,0
4348534,1
6901159,0
2208922,2
7492284,0
8290376,1
2394952,0
7904019,1
7849851,1
7900140,-1
5312971,1
7492284,-1
2562744,3
8229816,1
8290376,2
4949486,2
8286317,0
4459434,3
7954504,0
7993873,2
8229816,1
8266561,-1
8266561,0
6005062,2
5312971,2
8227494,1
7574860,0
8208467,2
6026929,3
1058584,2
1734278,1
4704969,2
8177554,1
1738879,7
8172319,2
5312971,0
6304017,0
7836530,1
8000201,0
470184,3
4043845,0
3864014,1
6916973,1
6537007,2
3731467,0
7882136,8
7037746,1
5277879,0
7204030,2
7584467,2
673760,3
4745249,1
5474317,6
3991782,0
7683796,1
4972716,2
1627234,2
6560626,-2
7964299,1
6866170,0
6916973,0
6439828,2
7914683,2
5024531,0
6560626,2
7172306,1
7620879,1
977038,0
6560626,0
7857104,0
1115277,0
4114372,2
659463,1
7820917,1
4949486,1
2302819,9
4043845,3
6916973,0
4043845,3
6916973,5
3356309,1
5332464,1
4043845,1
4923281,0
7469605,2
4043845,4
4262057,3
7565818,1
7593646,0
7565818,3
1290680,0
6916973,1
1838999,1
7565818,3
7391006,1
4559679,2
6916973,2
6916973,1
7696422,0
7469605,1
6916973,4
6916973,3
7565818,2
2897989,0
3848207,2
1761521,1
4949486,6
2366204,2
5791826,5
489564,0
7112155,9
1761521,3
7615984,1
4394770,2
7126986,1
7457873,2
6916973,0
4140027,2
7265880,3
5224728,1
7565404,3
2335820,-1
6377863,1
1290680,1
3259331,1
1290680,4
3259331,4
6916973,3
3225420,0
5696518,1
1500255,1
3917349,1
7505513,0
3993270,2
6637269,0
7493449,0
6592934,0
58634,3
7400738,4
7469605,3
6592934,2
7416134,1
7220655,0
6106842,-1
7421001,0
5665505,2
717880,4
3113510,1
6950889,1
7323821,0
3993270,7
4781358,0
5155413,4
7179203,1
4140027,2
4140027,4
2396502,1
950280,1
7350180,0
1909918,2
7329278,4
7323821,2
6437260,7
7304040,0
5316326,2
6511941,3
6895009,1
7008941,1
5467595,1
3160007,0
3812967,1
3142347,0
1909918,1
4928920,12
5869177,1
7008941,1
6646696,0
7008941,1
6539435,2
7008941,1
5452748,0
4727766,6
4727766,0
4727766,1
7008941,2
6858597,2
4370943,1
4727766,0
4727766,3
4140027,0
4727766,0
4140027,1
4114372,1
4114372,8
6895009,0
7076909,0
4114372,1
5834316,1
5584020,0
4570230,1
1067308,1
6866170,4
1269634,0
2965601,0
2965601,0
6828360,1
2039162,1
3751373,0
336527,2
1086688,5
6470375,5
6244166,2
3447158,3
1414455,0
5435124,11
2825637,0
6681502,3
1909918,0
6418963,1
6665281,2
959937,2
4596596,2
1017917,-1
1017917,3
6377863,9
2789717,5
5586178,5
4642859,3
226897,1
1909918,1
2677517,0
4596596,4
771848,1
2333196,4
6096125,2
6538950,1
6377863,1
6311384,1
2869667,1
6377863,0
6450762,0
4032552,0
4972716,-1
6311520,4
5630994,1
4972716,0
336527,2
6311520,4
5857901,1
4392566,1
514210,3
6311520,1
6311520,3
4716552,1
2826011,3
6311520,1
6311520,1
2826011,1
6246100,-1
4972716,-3
1181744,10
5816243,0
4972716,0
4972716,-1
6240629,-1
4972716,-1
4972716,0
4972716,3
2826011,1
2826011,1
3798597,0
6168738,0
961346,1
6168738,0
6168738,1
4774724,0
4797524,0
4972716,2
4972716,0
6106301,1
336527,1
336527,3
351204,1
1082349,2
4505983,1
6019463,0
5435124,-1
674301,0
3079439,1
1941253,-1
2851730,1
5943247,2
5931373,0
4723039,3
3682157,6
5872497,2
5826447,2
3165737,0
2044409,2
5799632,1
1718097,2
5286020,0
5569314,0
690430,2
5712829,0
5252013,3
3675040,1
4804108,5
5435124,1
3381215,3
4864088,1
4138764,0
1232891,1
5583022,1
2293224,2
283296,3
4805990,2
3682157,1
3682157,1
3034614,2
2044409,1
3165737,1
2044409,1
4805990,0
2669472,1
3165737,1
5160111,3
283296,3
4526367,2
1763955,1
3675040,0
5006885,0
2300461,1
2044409,1
3675188,0
2526657,0
833300,3
2526657,2
283296,1
3919467,3
4110613,1
283296,2
461202,2
833300,1
984201,1
2300461,0
833300,-1
3199212,0
2300461,0
4169229,1
2766558,2
3682157,0
3682157,7
3682157,1
461887,20
3682157,1
3363026,0
283296,0
3765319,1
283296,2
847663,4
1502345,5
847663,1
1588795,1
1588795,1
2468646,-5
2935984,2
1650436,0
2445114,4
1786316,7
9375102,0
11938023,2
4001592,2
4592059,0
1422451,0
4238408,2
9530105,1
2901002,1
12026290,0
11492024,1
11903814,0
11608340,2
8103056,1
2901002,1
4001592,2
10576723,0
11897007,0
9103445,-2
9698684,1
11363434,2
9563006,0
1428102,1
12017165,0
4238408,0
7964527,0
10693860,0
10908375,1
11938023,0
2535611,1
12007010,0
12413110,0
9081267,1
10867430,1
10197418,0
9325592,0
8990534,0
11080708,2
8158497,2
11080708,1
4238408,0
10679867,0
2901002,2
1838257,1
4238408,1
2901002,1
10801094,0
11938023,1
11500955,0
9177877,0
10443817,0
10189214,0
8380272,0
11610186,0
11140418,0
12382828,0
6031995,1
1397946,1
2509344,0
606496,1
12305476,0
3714404,1
6564620,1
12377933,0
1838257,1
2901002,2
3444923,1
9840637,0
10968232,0
7964527,2
7932273,1
2901002,0
9908952,1
5868293,0
1435167,1
12377933,0
9153298,0
5417511,0
12358506,0
2110417,2
2901002,2
10244126,0
11796003,1
12377205,2
10885275,0
2901002,2
4185364,1
2901002,1
10913001,1
10913001,1
1212401,0
9698684,2
2901002,2
8205554,0
8973620,1
2901002,3
7932273,1
2901002,1
11945002,0
6031995,-1
11897007,1
6520041,0
7525328,1
10189214,0
8205554,1
8773779,0
7508700,2
9565737,0
11585842,0
3633891,0
12023442,0
9375102,0
11884237,0
12340241,2
8300135,3
11205149,2
9375102,1
11566849,1
11221013,5
10908375,2
2901002,2
12289098,2
5703092,0
9976350,0
12115549,0
4909087,5
6858244,4
5375464,0
7805917,4
2166823,0
11503139,0
6881240,0
2901002,2
2901002,3
4876561,0
11985376,0
7964527,2
11301900,0
9544516,0
8143615,-1
8084805,1
2901002,1
8708364,0
7964527,0
2901002,2
7964527,3
5335066,0
7388477,1
11227308,0
1353723,0
10818128,1
9081267,3
11842941,0
10828043,3
3348264,1
3185459,0
2901002,2
4238408,0
8708364,0
953482,1
6359622,0
10551138,0
4492008,0
8188139,0
2592393,1
3633891,0
9184784,1
7431860,1
12081954,0
10551138,0
7013419,0
5120049,0
12276720,0
2901002,3
4098013,0
1428102,0
4001592,1
2411802,1
7964527,1
8305660,0
2901002,3
11232091,0
9284423,3
9375102,1
4669778,0
2411802,15
8208006,1
5811078,2
2700072,4
8538536,0
6893963,0
4590385,1
4238408,3
4238408,1
2535611,3
9377366,4
11884237,0
2411802,1
7340317,1
7340317,0
8973620,0
9728163,2
8805315,0
11051292,0
6321559,0
9284423,1
10189214,0
11884237,2
6901690,0
10189214,0
9284423,2
532312,1
9150294,-2
12023442,0
9641680,0
1838257,0
2901002,0
10189214,1
10418812,0
2538939,0
2901002,2
2901002,2
532312,0
1927583,0
11884237,2
11884237,2
2851685,2
4238408,1
10189214,0
9081267,2
9081267,2
2205969,0
2851685,0
12096012,1
11643870,2
11884237,1
11897007,0
9874393,1
4527988,0
9872839,0
5908433,0
4939844,0
2901002,2
4238408,2
2411802,1
4238408,1
2205969,1
6361531,2
4238408,2
3944322,2
6098068,1
11897007,1
9020163,0
4333359,3
9227188,0
11219825,-1
8366805,0
11884237,2
10418812,1
6925185,0
4909087,2
8034914,0
7380779,1
2901002,6
4001592,1
7505395,2
7964527,3
7273237,32
3281978,0
5741205,0
5828160,0
2901002,1
10128550,0
3279716,1
2901002,4
2901002,1
10231630,13
7954504,1
8263801,2
1011724,0
3257992,0
3944322,0
2538939,1
8468264,1
11884237,1
9302488,0
7964527,4
12159691,0
3185459,1
7964527,0
12152061,1
7964527,2
2535611,2
7964527,1
5152563,1
10189214,0
4333359,0
4238408,4
5996972,3
9302488,0
9274732,1
7954504,20
2851685,1
4238408,1
2970853,0
3185459,2
11452713,2
11884237,2
3866678,0
6417219,0
5470573,1
2901002,1
4286590,0
8300135,0
1755108,2
9728885,2
9840637,4
11897007,2
2538939,4
2901002,2
2851685,0
2901002,3
3866678,0
10286430,0
2901002,0
2901002,0
9375102,0
3187537,0
2851685,0
3545273,0
8244247,0
10315062,0
8300135,1
6348485,0
12076271,1
1999585,1
11884237,1
7964527,0
12063840,0
2901002,1
9840637,1
4238408,1
2901002,3
7697652,0
11610186,0
3130747,1
1453822,1
6925185,2
2198210,2
2901002,2
9389773,0
8380272,1
10397364,1
7093741,1
11832127,0
6477565,3
2901002,3
5770501,3
1453822,2
4238408,1
1792467,0
9698684,1
2901002,0
2901002,2
9302488,1
554436,0
11063448,0
3483203,2
100297,1
12015722,0
9463227,3
7964527,3
6210239,0
11884237,2
4238408,4
10418812,3
10426037,2
7964527,1
2851685,0
11232091,3
7204688,0
943978,1
2538939,1
7964527,2
2796875,0
11051292,2
2901002,1
11872364,0
10722934,0
11232091,1
5266708,0
1855988,1
6104959,0
11990697,1
3911355,0
6517513,1
4396243,1
67579,1
11932640,-1
10275246,0
7136195,0
3767239,0
5966042,0
7964527,1
3444175,2
11037648,3
2336654,7
6668254,0
11403935,0
2901002,1
7932273,0
1966723,0
9299259,1
4323,2
3935325,4
2336654,4
4333359,1
4854591,11
2901002,2
11884237,0
1651543,2
6925185,0
11610186,1
4674445,1
9209546,3
3944322,1
11908896,0
3161575,0
3185459,1
6893256,0
5847854,2
1139196,1
10713992,0
8380272,0
10791931,0
532312,1
2901002,1
10655111,0
2535611,4
7420056,1
532312,4
8123710,2
2901002,0
9081267,0
10734200,2
8544123,0
1752959,1
9698684,1
7758804,2
10818128,0
7031759,0
9840637,2
11779238,2
10713992,0
9698684,2
3836843,0
3704368,0
11945002,0
2901002,1
7758804,0
11747861,1
6361531,0
7388477,0
11969592,0
2592393,0
10740966,2
9698684,3
3462681,0
11498682,0
2901002,1
10124054,0
3763302,1
2901002,6
9840637,2
4286590,1
3742686,1
1651543,0
5833590,1
9274732,1
9840637,1
11947068,0
11945002,0
2901002,2
11492024,0
2901002,3
7964527,2
7964527,4
2535611,2
10189214,2
2741091,2
2535611,4
3715974,0
11535376,0
51685,3
2901002,2
2703401,1
8733066,0
10713992,2
7333883,5
4909087,2
11864134,0
6512253,1
9025861,1
2538939,1
10837503,2
2947378,1
632227,0
10996274,0
11633355,0
7903159,0
11832127,1
10067043,1
11884237,1
2901002,0
1311943,0
5282702,1
2631973,0
5507529,0
4333359,2
10837503,0
2535611,4
9609447,2
5282702,1
8544123,0
2901002,3
7964527,1
2901002,1
6361531,1
11605063,0
4333359,1
10140310,2
7964527,0
3483203,4
11607986,3
7964527,1
7714279,0
3483203,3
10067043,2
2901002,1
4342169,0
10837503,0
1219295,1
4585963,1
8708364,2
7295157,6
6361531,4
4354477,2
11607986,0
2535611,1
6361531,2
7964527,1
11470719,1
3515631,3
6925185,0
10885502,0
2667536,0
2901002,2
2901002,4
4390160,2
7964527,0
9375102,0
7964527,3
2901002,2
3483203,4
11205149,0
2901002,1
7964527,1
9099959,0
2901002,2
1592364,1
1592364,0
5025009,3
10197418,0
9840637,5
2901002,7
1422451,2
10442615,1
11849973,1
6393053,3
6440173,3
8116223,0
6200416,1
11607986,1
11553043,0
1803908,1
2901002,4
7149485,2
10295265,1
10632473,0
6361531,2
6925185,0
7093741,3
6361531,1
10239974,0
4333359,2
3944322,1
3876609,-1
11170205,1
5114164,1
11607986,3
10295265,-1
9822593,0
10732232,2
8285811,0
7480460,0
11607986,1
9822593,0
10426037,0
7388477,3
11470719,1
7964527,2
2538939,0
10239974,0
5704863,0
11832001,0
9081267,4
2901002,0
2538939,0
423926,0
7964527,1
2535611,1
7988497,1
4895877,2
6770704,0
2538939,1
1592364,0
11607986,1
9840637,1
9840637,1
11607986,1
6361531,0
11205149,2
10473393,1
9840637,2
10018602,0
4337867,1
11205149,2
6925185,1
1628053,0
2535611,1
7388477,1
9840637,2
11607986,2
4238408,2
10997663,0
8094885,1
2988730,0
11797812,3
2901002,1
6941400,0
7711899,0
11607986,2
6512253,1
6858244,0
4245112,1
1753932,0
11643825,0
6512253,0
8874696,0
11607986,1
11489387,1
6265630,0
10189214,0
11665508,0
7964527,2
785673,0
11237863,0
6222977,0
7913251,0
9698684,2
9840637,1
2901002,2
2535611,2
6573902,2
7175713,2
3545273,2
11669446,2
10201580,8
2336654,2
9081267,1
10734525,3
5705476,0
6695849,2
7776603,2
7471822,0
4238408,2
11557974,0
5052365,1
8708364,3
2901002,4
8708364,0
9497687,1
4304456,1
2901002,1
2901002,3
8094885,2
7964527,2
3483203,4
11747121,0
11426718,0
10201580,1
8353711,0
8320861,1
7664524,0
7604642,0
11747861,1
7988497,1
8123710,0
4909087,1
11051292,0
2901002,3
2901002,0
9716278,0
2901002,2
4238408,0
6361531,1
5776838,2
6925185,1
9840637,1
9497926,0
1832058,1
3412660,3
4238408,3
2336654,1
11051292,1
11051292,0
9081267,1
9840637,3
4238408,1
6361531,1
3545273,1
11730027,0
11607986,0
10722934,0
2411802,2
9452151,1
3545273,0
8708364,0
9609447,1
4238408,2
10942935,0
4909087,5
10201580,1
8121719,1
2901002,1
8708364,1
3228542,-1
532312,0
3190076,1
4551984,0
9754169,2
7388477,0
10589070,0
10041823,0
9081267,1
6265630,0
10589070,0
8624538,1
4909087,4
7964527,4
2901002,2
11341077,0
10041823,0
4338000,1
2901002,2
10041225,2
8121719,1
10521959,0
10189214,3
6570888,0
7835267,3
7964527,1
8313460,0
3483203,1
5825760,0
8121719,2
11523400,1
10325516,0
3476346,2
2901002,0
4909087,3
7964527,3
699305,4
8123710,1
2901002,1
5120049,0
4833056,0
9026523,0
1422451,1
576448,0
2901002,2
7117003,1
5502866,0
9311083,1
11631496,0
4909087,2
6511941,0
10033286,0
2319771,0
5847854,0
11015427,0
11592102,1
2997855,1
11600098,0
8121719,1
2535611,0
7964527,1
4909087,2
10157759,2
7964527,2
2336654,1
9081267,0
4909087,4
9081395,8
11032232,-1
9511702,2
7932273,1
2137255,2
2901002,1
9200529,1
1692260,4
2091230,5
6779307,5
2255198,0
1910242,4
704848,7
9024698,0
2901002,0
7131499,1
10888655,1
3545273,1
10157759,1
8008776,0
2901002,1
8708364,1
5331834,1
5359002,1
7964527,1
3717658,0
4238408,0
10067043,0
7371893,0
3806464,0
4238408,1
9840637,1
10331864,0
7964527,0
2901002,0
2901002,2
11247027,0
2901002,1
7867968,0
2032994,4
3474452,0
11486681,0
9360135,1
5811078,0
7964527,0
2284490,2
4238408,2
4238408,1
9840637,2
785673,1
11492024,0
7535419,0
10286422,1
10041823,1
2901002,4
8123710,4
9840637,3
532312,1
2901002,3
7964527,2
7964527,2
10189214,1
8708364,1
8008776,1
1240268,1
9840637,2
103254,0
10836685,1
6926444,1
9081267,3
103254,3
883431,1
2901002,2
7392741,0
9081267,0
5197270,0
6063482,0
2901002,1
8353711,0
9840637,3
10620028,5
3545273,0
4133641,2
7835267,1
10620028,0
4985733,1
7703958,0
8557832,1
9840637,1
8353711,0
2634219,0
4238408,0
8761414,1
9081267,1
6484158,2
7388477,1
7964527,1
7964527,0
7988497,1
9081267,1
2901002,3
10521959,0
4981721,2
2901002,3
10925936,1
10077617,0
10826178,0
2901002,0
2901002,5
6282576,2
2336654,5
10189214,0
6282576,0
10330386,1
11476249,0
1762211,2
2901002,1
4238408,0
7964527,1
7964527,2
3483203,2
4238408,1
1481986,3
1240268,1
7236077,0
7093741,2
9165263,1
2336654,1
2535611,2
2901002,5
11278044,0
10419999,0
5950399,0
2901002,1
8708364,1
2901002,3
6761181,0
4238408,0
9081267,0
10113401,1
7964527,3
10302056,-4
8347081,0
9081267,0
9534184,2
2901002,2
2901002,0
9758660,0
2901002,1
7964527,0
2535611,2
9237823,0
7964527,2
7964527,2
1491895,1
2901002,1
9551447,1
1939996,1
9698684,1
4238408,2
3444923,0
9534184,0
4125116,1
2901002,3
1695172,0
9529048,14
6361531,1
6342575,2
1237531,23
4686625,14
5154274,0
10189214,0
9081267,0
2336654,5
9324678,0
10419999,0
2214597,1
9840637,1
9324678,0
6792743,0
2336654,0
9698684,2
4125116,0
4238408,0
532312,0
7440802,0
10010216,0
11363596,1
7004463,0
9537244,1
7422943,0
9537244,1
5069029,1
9081267,3
2901002,1
6272103,0
11416991,0
6561949,0
10201580,4
6422477,3
2901002,2
2901002,0
2901002,3
7964527,0
6047722,1
10005592,1
5496433,0
7388477,0
9925225,0
6883295,0
7456718,0
7896849,0
7932273,1
7422943,0
11359504,0
8146556,0
2842758,3
51685,1
10286422,2
5847854,1
9081267,2
3483203,3
6287308,2
7964527,2
5032941,0
7964527,2
4932316,2
10307576,0
3483203,1
7964527,1
4125116,2
9081267,1
11390041,0
11015427,1
4238408,-1
2535611,1
7964527,6
7917887,1
2901002,3
6361531,0
9081267,4
7964527,13
10201580,1
7964527,0
10758169,0
7964527,1
2901002,2
9698684,4
4110614,2
7093741,6
8708364,0
2901002,3
10878688,2
11015427,2
10589070,1
4333359,3
3545273,0
10189214,0
7388477,1
5094841,1
5853611,2
10201580,2
5150942,1
10201580,1
2901002,1
8708364,1
6764113,1
1397946,1
7964527,2
4909087,3
1252759,3
2091169,1
7964527,1
10366273,2
9988582,0
4248842,1
5868293,0
4238408,3
9081267,0
794539,2
11255447,1
7964527,0
4333359,2
4125116,0
2336654,2
7964527,1
7964527,2
9028333,0
8874696,-1
2901002,1
8599834,0
9081267,1
3279716,1
2901002,5
4703367,0
9081267,1
11035597,0
10007115,1
5173426,2
11015427,2
10002343,-1
2901002,0
11323870,2
8144553,1
10002343,1
9081267,0
1240268,0
6256482,1
7964527,4
1499803,2
10119199,2
4333359,3
7964527,3
9032932,0
2832011,1
6029105,0
827391,1
7117003,3
9666094,0
1240268,1
2901002,13
4983450,4
4870005,0
1240268,2
6506309,1
6792471,2
9214517,1
2255198,1
6625815,1
7964527,3
11255365,2
2901002,5
2901002,3
2901002,1
4238408,1
4518388,1
7671519,1
6652751,1
7964527,0
6755649,0
7964527,4
10991314,0
4333359,3
10868996,0
2901002,2
10337630,0
2901002,1
2825570,0
8926720,0
2901002,1
2901002,2
7932273,3
2421817,1
9324678,1
11137576,1
7725670,0
6792743,5
9512152,0
4333359,2
3545273,0
6792743,2
10799544,0
7932273,1
4909087,2
9840637,2
4909087,3
6615163,1
6031995,0
9524722,0
9510729,1
8431111,0
11076781,1
6287308,2
2901002,4
10964685,1
10813833,0
7964527,1
4004863,0
7964527,1
9081267,4
4909087,4
3545273,2
9803111,0
7053679,1
9840637,1
9976846,1
8123710,1
2958943,1
4909087,1
423926,1
6349838,1
2901002,3
8208006,1
2570261,1
8123710,2
11015427,0
7237062,4
9840637,1
6287308,4
4333359,1
3284713,1
8410622,3
5322660,0
2864250,1
1762211,2
6881240,0
9803111,4
7938217,2
7077050,1
3483203,1
9512152,0
2901002,1
8228558,1
2901002,2
4550141,0
6220759,0
8111755,1
1294386,1
4278403,1
8970054,1
1831706,0
3967578,0
6797250,0
4673475,0
9803111,0
4333359,0
11161774,0
7964527,0
3711940,0
6779307,1
11180560,0
2901002,1
4909087,2
7812912,2
2901002,1
2901002,2
10964685,1
7505395,1
7964527,5
9108239,1
7671519,3
6792743,4
9698684,5
6286540,1
2901002,1
4819353,5
9081267,1
9698684,2
8727339,1
5847854,1
10201580,2
10712188,1
6674648,0
7237997,1
9742036,1
7053679,0
5855649,1
4909087,5
9177877,2
9698684,2
7053679,0
10142285,0
11150801,0
2695448,-1
10895207,2
2901002,2
2901002,2
5858851,1
4909087,7
1782792,6
6361531,2
5238915,0
3735873,1
2901002,1
11141229,0
8052902,4
2901002,1
2901002,2
4593642,0
2901002,1
2901002,2
9362747,3
7964527,4
2336654,6
4909087,5
10728920,1
5304366,0
3538107,0
5368599,2
366553,0
8846998,0
2901002,1
10734525,1
5692012,1
2901002,1
4323,2
7093741,2
221794,0
1168212,0
7077050,4
9067615,1
10089195,1
4490749,1
6942527,4
7318615,0
9960182,0
2901002,1
9129474,1
11035063,1
7077050,1
6220759,1
3545273,0
2901002,2
9380597,1
4075155,3
5496433,0
6942527,1
9698684,3
6177877,0
9462009,1
3021415,0
2258013,1
10025972,2
2901002,2
8795073,2
6220759,1
10164573,1
7093741,2
9863207,1
11058247,0
8708364,2
4333359,1
6004983,0
6177877,1
8123710,2
4909087,2
2421817,0
4167945,2
9462829,2
11021886,1
196826,0
8120908,1
2695448,3
7932273,2
4001592,2
10888655,2
10972959,0
9698684,3
2901002,4
9840637,3
7388477,1
11035961,0
4001592,1
4909087,4
2901002,2
7678879,1
1240268,1
8899386,0
8953378,1
4267414,1
4001592,0
2901002,3
2901002,1
6361531,1
9840637,1
2901002,2
2084384,5
4893407,0
10834788,0
11019598,0
7165168,1
736937,1
11019173,3
4333359,4
2357112,2
9698684,5
9209546,2
5625497,1
6250439,1
2535611,1
5916727,1
9209546,1
190597,2
10998325,0
10998325,0
2901002,1
9869695,0
10953743,0
2421817,1
4541412,0
9698684,2
9209546,3
9334238,0
10089328,0
9209546,0
4194079,1
6220759,2
2825570,2
7964527,2
1391671,2
9209546,1
5647272,0
4785185,9
9962315,0
3483203,1
2406949,-1
8453690,6
4139744,1
2901002,2
9209546,3
7964527,4
2901002,15
7386332,0
2901002,2
4492932,3
748858,6
8628758,2
5162768,0
7964527,2
9865110,0
2901002,1
5916727,2
7964527,2
4565947,3
9209546,0
7964527,1
8628758,0
5820814,1
4684861,1
9209546,1
9840637,0
2901002,3
2901002,5
2535611,0
6817835,0
7964527,0
2901002,1
2702737,0
2901002,2
6063482,0
1505540,0
7141506,1
7227627,0
100297,1
7964527,0
6047722,1
2901002,0
8539533,0
9177877,0
2901002,3
7093741,1
7223727,3
453475,0
8626601,0
5625497,0
9209546,1
10862252,1
10067043,0
10852841,0
5552309,0
4431194,0
2901002,1
5704863,0
7359176,1
5704863,0
5374924,0
8547198,0
5374924,0
2547724,3
10322766,2
10611983,0
7964527,2
5374924,0
1168212,0
3407256,1
