UserId,Score
521776,1
9209546,1
5820814,1
3152047,2
9209546,1
4016285,0
8345749,0
6361531,1
9299259,1
4499795,0
6361531,1
6361531,3
4838587,0
2901002,1
9108239,0
4238408,2
4001592,2
5510588,-1
6817835,1
6615163,0
9198381,0
2847946,1
9198381,1
9299259,1
9177877,1
9209546,0
4333359,0
3679377,1
9209546,3
4098013,1
9209546,3
9698684,3
9209546,1
4909087,1
3149277,4
2258013,0
9274732,1
4001592,3
5704863,1
6079395,1
7964527,3
1456927,1
4909087,3
3117592,0
4248842,0
7964527,3
5375464,1
7168104,0
4492932,2
9637318,1
1869152,1
6615163,2
4381487,1
5704863,5
9754169,2
9698684,6
5820814,5
10201580,2
2901002,2
9698684,2
8708364,1
2901002,1
4381487,2
9209546,2
7964527,2
9307263,2
8467973,1
2901002,3
1505540,0
10067173,1
5516874,0
2891152,1
2891152,0
651174,0
542190,2
9209546,1
3639023,1
9209546,1
4909087,2
7964527,2
9505737,0
5820814,1
2901002,2
974555,4
2303761,4
2937831,12
3685856,0
2303761,53
772649,22
2131903,0
4390160,1
6047722,0
6615163,0
6287308,0
1212401,2
2966617,0
4909087,5
4909087,1
2739274,0
9177877,2
4016285,0
9142590,1
9274732,0
7388477,0
9775974,0
7752296,0
9512152,1
3073185,1
5820814,2
7964527,0
4909087,5
5866580,0
7964527,1
4909087,3
7964527,2
4909087,5
9497965,1
4909087,1
7057003,0
9754169,1
10464813,5
6361531,0
4909087,2
2901002,2
7420623,0
7964527,1
8046232,0
6109920,1
7000874,0
8468264,0
8708364,2
9948827,0
10687003,2
7964527,3
8046232,2
4800652,1
8708364,0
2901002,2
4909087,1
7964527,3
541038,0
8146556,1
10653196,2
3390419,2
3288092,1
10239789,1
2901002,2
4098013,1
190597,3
7964527,1
2901002,0
4198852,0
9209546,1
9698684,2
4684861,1
2540669,1
2570261,1
9500059,1
9209546,3
7964527,0
5820814,2
10719722,0
9209546,1
4001592,0
10239789,0
5960182,0
10717233,1
7964527,1
6031995,1
3483203,1
6154287,0
6671176,2
7964527,2
10699910,0
10655721,1
3254400,1
5736515,0
4703367,0
2298012,0
4843503,2
5720196,0
8727339,1
2901002,2
9698684,1
6845383,1
7141506,0
6345518,1
6154787,1
9209546,2
7954504,2
7835267,1
10633290,3
4279661,1
8708364,0
6296473,0
2901002,0
6799297,4
6866811,1
7954504,2
5811078,0
9209546,6
9209546,6
4267414,0
9209546,3
10417489,0
7964527,3
5120049,0
2901002,2
5178905,0
2901002,3
5811078,3
6108661,1
4551984,1
4829258,1
5811078,1
8320861,2
2336654,4
8208006,3
9274732,2
8146556,2
2336654,4
2901002,1
7400128,0
9553594,0
3483203,0
9845763,1
8252763,0
5465130,0
6147621,5
5453723,4
4492932,3
2901002,0
4542359,1
3510736,3
5828883,3
5820814,2
8146556,1
3908247,0
8111755,0
1163373,4
3279716,2
9492673,2
2901002,4
7964527,1
6671176,5
6671176,4
4333359,0
7964527,2
7964527,1
7359176,0
8334261,0
7954504,0
67579,3
8111755,1
2027457,1
3650983,1
4801783,0
8643941,2
67579,2
3483203,2
9209546,1
6342812,4
9108532,0
8305660,0
3894543,0
8146556,0
5535114,0
2901002,0
3740545,1
9799449,0
8811397,0
4008392,0
9209546,0
2901002,4
6858244,0
7171976,1
9948827,1
4025659,1
2901002,2
7505383,2
1766544,3
3254869,1
2535611,1
7964527,2
8046232,2
4333359,4
8283047,4
10169453,0
7964527,1
5704863,0
2901002,2
2901002,3
8683073,1
5820814,2
2695448,0
7473629,1
9629771,0
9177877,1
5383801,0
9305398,0
10321210,1
3423035,1
8320861,1
3483203,1
5806755,0
4984061,0
2901002,1
8146556,1
10325516,0
10255652,0
4585713,0
7964527,2
3462509,0
3386063,0
9754169,1
8335344,1
5811078,0
4333359,1
9202873,0
3483203,4
9209546,1
3877338,4
6361531,0
4333359,3
7758804,0
3483203,4
6671176,3
6004983,0
6361531,1
4333359,2
2799941,0
9371607,1
6348485,0
2901002,2
8320861,1
5276520,1
3483203,3
7964527,2
4800652,3
381179,3
6287308,2
3483203,0
6671176,0
9209546,1
7964527,3
9218680,1
9051284,5
4333359,3
5467038,1
9874393,1
2901002,3
6887528,0
2901002,0
6671176,0
10292474,0
7835267,1
7835267,0
9769953,1
2901002,1
2901002,1
7964527,1
4317058,2
2901002,1
9218680,1
8305660,0
6942527,0
8708364,0
7277561,1
3800761,2
2961541,0
2336654,2
9769953,1
10394826,0
487339,3
7964527,2
3483203,2
5224926,1
10020435,-2
5741205,0
2336654,1
5015569,40
4807458,-3
1541036,20
5182136,6
7964527,3
7862558,1
9902740,2
9067271,2
4016674,1
2336654,3
6480402,0
7964527,3
6671176,2
9202873,1
2260,1
8305660,1
2535611,1
7013576,1
6671176,1
3471881,0
2336654,0
7964527,3
7111382,0
10242229,0
3645735,0
3483203,1
2901002,2
3483203,4
2535611,2
7964527,0
3483203,6
6660373,0
4198852,4
10320838,0
2535611,5
943138,3
8404453,2
10201580,2
8208006,1
10242229,1
9074332,1
9209546,1
4819376,2
6814154,2
1422451,2
6361531,0
9209546,1
9840637,0
4557382,1
8136350,0
7964527,1
7388477,0
3483203,2
6087502,2
9177877,0
2535611,3
7964527,3
8305660,1
4333359,0
5506894,0
7964527,2
9209546,4
7964527,1
2137255,1
9209546,4
9754169,2
9067615,0
8380272,3
6287308,4
3023116,2
2823755,1
7592064,2
4572274,3
2336654,4
6403976,-1
6321559,1
7964527,1
3793674,1
6671176,3
7964527,3
7964527,2
6220759,0
10284439,0
4098013,2
2901002,5
8320861,2
2137255,1
2336654,1
5224926,1
2336654,3
6671176,3
7964527,3
2336654,1
4909087,6
2715948,0
9493987,0
3859224,0
5224926,2
5115805,0
9209546,0
8749168,1
6849682,0
9754169,5
2285236,6
8146556,3
1773367,2
2695448,1
7964527,1
5506894,2
1359058,0
9209546,2
6580543,1
4557382,2
9915320,1
8959807,2
7141506,0
7024766,0
3483203,2
6671176,1
2535611,2
3866172,0
8380272,1
7964527,3
8380272,1
4909087,4
6353021,0
4909087,4
2535611,4
487339,5
7964527,4
4333359,2
3483203,3
4819449,2
3639023,4
7964527,1
7964527,6
146073,0
233813,1
5309300,0
2901002,2
8380272,0
3483203,2
7964527,1
4909087,3
478288,1
3800761,0
3483203,3
9003475,2
2901002,3
9209546,2
2925052,1
7964527,6
4909087,5
8878774,0
7252651,1
6195815,1
1252759,1
3483203,3
7862558,0
3483203,2
2901002,3
2901002,20
230454,0
7273886,2
8258902,-1
1252759,3
4909087,3
4909087,1
10232261,0
2701933,0
4867193,2
7013576,1
6631196,1
2901002,1
9341104,0
9209546,1
2901002,2
7964527,2
2901002,1
3316882,-1
1532172,0
17160,1
532312,8
7223727,0
9209546,2
5178905,2
9936763,2
9161067,0
3483203,0
2535611,2
1717828,0
3483203,4
3483203,0
2535611,1
8380272,1
7579547,1
3483203,1
6552084,0
4585713,0
2535611,7
9461974,0
9413990,1
9937273,2
7847903,0
9067615,1
2901002,1
4098013,1
5916727,0
9209546,1
4909087,1
2535611,2
9209546,3
5299969,3
9067615,0
9546225,0
2799941,0
308903,0
2136892,0
6671176,5
10101628,0
2901002,2
7964527,3
2901002,6
9274732,0
2413201,1
797495,1
2136892,2
7964527,1
2314391,0
6361531,2
9435107,1
2695448,1
6671176,2
7964527,2
5575238,1
2901002,0
2901002,3
9209546,1
2901002,3
4909087,1
4174466,1
2535611,1
9274732,1
1532460,1
2901002,0
4930767,1
2901002,2
2901002,1
8427263,0
190597,2
7938217,1
7173785,1
9299259,0
4737952,2
2570261,1
3490320,0
9209546,0
2136892,0
10011003,1
2901002,1
2535611,3
6615163,0
7964527,3
8146556,3
7571052,1
8166632,0
5811078,1
2901002,0
2901002,1
2901002,2
4492932,4
7964527,3
2336654,2
2759482,1
7964527,1
9209546,5
7964527,3
704848,4
9209546,3
532312,0
4684861,3
2901002,1
8380272,0
2901002,0
3483203,0
7964527,3
2901002,4
8380272,1
4593127,1
7964527,0
9754169,0
4264155,0
2901002,0
7715811,0
6671176,1
2901002,5
3141704,1
2901002,2
7386332,1
2137255,2
7668911,1
7619676,1
2901002,2
2901002,2
9209546,0
532312,1
9209546,1
2901002,6
5811078,2
7746365,1
6361531,4
8007037,0
9209546,2
3704368,0
2535611,2
3483203,3
2137255,3
7386332,1
9806717,0
6930275,1
2303761,0
2570261,1
7964527,3
487339,2
9209546,1
2901002,2
8305660,1
532312,2
9232410,6
2901002,2
2901002,2
2017661,0
532312,1
4323,1
7964527,1
8898218,0
7311767,3
8008776,1
1267132,0
2901002,7
5745211,2
6361531,1
9209546,1
9605907,0
9462257,2
10000141,0
5458214,5
2901002,2
6158987,0
9209546,3
6321559,5
7386332,1
7964527,4
9274732,2
9209546,1
10004959,0
2901002,1
1106952,1
8747,3
870281,1
2535611,1
2336654,5
9609447,1
908494,0
2336654,3
7964527,4
2796965,0
3986395,0
3483203,2
9209546,0
10000506,0
8278193,0
2901002,2
2336654,2
2901002,4
5811078,2
7964527,1
2535611,1
7547749,0
7936002,3
790387,0
3198568,0
736937,2
2901002,0
1018659,0
5649747,1
8471144,2
6671176,3
8259064,3
4737952,0
5374924,0
9664208,0
9968677,0
1509797,0
3112049,1
8371811,1
3483203,2
6671176,2
2535611,1
4333359,0
1592364,1
9034642,1
4340985,4
3154212,-1
9209546,0
3316882,0
6477201,0
8708364,0
4492932,4
2796965,1
3992043,0
416467,3
9209546,2
4210341,1
9085596,2
4871110,1
4800652,0
4909087,1
9209546,0
6361531,0
4323,0
5916727,1
9209546,1
9947339,1
8259064,0
7964527,2
2354344,0
4472331,1
7964527,3
9609447,1
3483203,1
5085211,3
9274732,1
1540468,0
736937,2
7716312,2
1252759,2
4333359,1
9274732,0
9209546,3
2901002,3
2901002,1
2901002,2
9209546,1
3483203,1
4923452,0
9209546,3
4871110,1
2336654,3
9209546,0
8589512,0
3152844,0
5215507,4
7671874,4
2336654,1
9885313,1
4909087,2
7964527,4
7964527,4
7964527,2
2901002,2
3063243,3
9814693,1
5811078,1
2901002,4
532312,1
6671176,1
6671176,2
3520965,1
202229,0
2570261,2
9209546,1
7716312,0
2901002,3
9209546,0
7564333,4
1897678,3
5033247,0
7838574,1
6190930,1
6576244,0
4096283,0
444036,2
2901002,1
4684861,2
8008776,3
2901002,3
4098013,1
8305660,0
5647038,0
4684861,0
3483203,1
532312,0
8605791,1
5741205,1
2867928,5
4909087,4
6671176,3
2535611,2
8839068,1
2901002,3
9209546,0
1975277,0
190597,3
4909087,4
9274732,1
4333359,2
2901002,1
7964527,1
3510736,1
2901002,2
3510736,1
5178905,2
9209546,2
2901002,4
2901002,2
9321816,1
4983450,6
4585963,2
7964527,1
6671176,1
2336654,4
7964527,4
9209546,1
2901002,6
7964527,3
9740103,7
2901002,3
2901002,4
6671176,2
5741205,2
3510736,2
9299259,0
487339,3
9209546,1
2901002,4
4909087,1
702383,0
9696894,0
5745815,0
1648033,0
2296458,5
2336654,1
7964527,1
5508500,0
2336654,2
7964527,7
6671176,3
6361531,2
9209546,2
3510736,2
4766576,0
7386332,1
7565352,0
5828183,0
2823755,0
2901002,1
702383,3
5811078,2
4871110,1
9209546,1
487339,4
3510736,4
2666057,2
2901002,0
5811078,0
2901002,2
8839068,0
3510736,1
9209546,-1
7194881,1
9209546,0
3760920,0
2336654,4
3483203,3
7964527,2
7964527,3
2336654,0
9209546,1
3381215,0
4815958,0
4582949,1
3645903,1
5348862,1
1110687,6
170005,1
704848,3
6671176,0
4333359,1
5907870,1
3510736,3
714319,0
5907870,1
4909087,1
4983450,1
8610165,0
3328804,0
4051357,1
7964527,2
9299259,0
8008776,0
7964527,0
9209546,0
8683182,-1
8008776,0
4343502,0
6671176,1
7964527,2
7907591,2
2901002,1
2901002,0
9209546,1
9055614,0
1568919,0
6866811,0
8072983,2
2373748,1
7207392,2
9253686,1
304093,0
5811078,1
4962332,0
4871110,1
2901002,2
9203524,0
2901002,2
1126841,1
5741205,2
4909087,3
7964527,2
2901002,3
9209546,0
2901002,1
6312276,0
2901002,2
3192400,0
1577947,1
9209546,1
9209546,0
189418,2
5014700,0
4492932,2
667883,2
2901002,7
9209546,2
7964527,1
2901002,3
7932273,2
9177877,0
4001477,2
2074981,1
9209546,3
9209546,1
7696283,0
3318273,0
642070,2
6287308,2
4683950,0
9209546,1
7964527,2
5741205,3
2901002,2
5103802,0
5414307,1
4683950,2
2145789,0
4909087,4
2336654,5
9209546,3
9299259,2
6287308,6
7505395,0
2901002,1
2901002,1
374092,0
7908770,0
7964527,1
2901002,2
2901002,1
5017267,0
4909087,3
4887682,1
6684107,-1
146073,0
2901002,15
6764663,-1
79793,0
5514476,0
1088415,0
9209546,1
9209546,2
3579910,2
2570261,1
6287308,2
3877338,2
2285236,5
7964527,3
8879248,0
7724156,0
4288043,0
4829258,1
9209546,0
2901002,1
9416508,2
2901002,2
7932273,0
2411802,2
9295613,1
2137255,1
1672128,1
4829258,5
4055021,1
9183344,1
4873159,0
8431275,0
2336654,2
2901002,1
6638903,0
2901002,1
2901002,1
9209546,-1
7996271,1
7964527,0
2336654,4
7964527,2
2336654,3
9209546,2
4909087,3
1499803,1
9209546,0
7368203,2
2901002,1
9209546,1
9209546,1
667883,1
9209546,1
5741205,3
1252759,1
9209546,1
8666528,0
2901002,0
9209546,0
9209546,1
6672746,3
9203524,0
1536437,0
1451346,2
1456830,1
2901002,2
6786975,4
2285236,3
2411802,5
2336654,1
7386332,0
9311370,-4
6422477,1
9349968,1
2901002,3
7326738,0
1187220,2
2901002,1
667883,1
5080669,2
9209546,2
2901002,2
2901002,2
667883,0
9209546,0
9183344,0
6361531,2
7964527,1
7964527,5
5241032,8
8218216,0
2901002,2
1534017,1
5741205,3
4683950,1
7932273,0
7964527,1
5741205,6
4492932,4
2336654,3
2336654,1
826983,4
9209546,1
837534,5
5178905,0
532312,0
2901002,3
3727550,0
837534,1
6147371,1
4579041,1
9209546,1
9209546,1
5120955,1
2901002,2
3919467,1
4829258,2
7964527,1
4983450,2
7964527,2
7311767,1
2901002,2
5741205,2
2102114,1
5230735,0
2622907,0
6388994,3
2901002,3
323303,1
4909087,0
5741205,1
6509519,1
2901002,3
5741205,3
7964527,2
6509519,0
2901002,1
5851928,4
8841872,1
6054622,1
3522130,-1
4909087,1
4949486,0
2901002,1
2901002,7
7661057,1
4107693,0
4909087,1
1281485,3
3704482,0
7311767,1
4829258,2
5514476,1
6520041,1
7926383,0
6149882,3
7964527,2
2901002,4
5309300,2
5508500,2
2901002,0
2901002,1
826983,2
9117548,0
8003790,1
4819376,3
5811078,3
7134286,0
9099959,2
8840163,1
2901002,1
7964527,7
7853947,0
2799941,3
7505395,1
4016285,0
6361531,0
4909087,1
9069224,0
7386332,1
1635180,0
6477201,0
7964527,1
7267841,1
6361531,0
534238,1
5003756,0
9017455,0
7134286,2
5116025,0
5602504,1
2901002,0
8715110,0
7761024,0
2901002,1
2901002,0
2901002,0
2901002,1
3480223,0
6022016,0
7964527,0
5003756,0
7964527,1
6927601,10
5173232,2
2901002,2
5741205,1
7106045,0
7964527,5
6361531,10
7359810,1
4505244,2
2049147,2
7747975,1
8166632,0
3177936,0
7381528,0
2901002,1
8320861,0
8478253,9
6900838,1
2137255,4
1930543,0
826983,0
2901002,0
4044103,20
2901002,1
653364,1
2901002,1
4983450,0
996205,1
8896651,1
7964527,2
2285236,1
6287308,3
7847591,0
4887708,1
2464121,2
6361531,0
6139279,0
6781575,0
2901002,2
4800652,4
2901002,2
4800652,2
2857926,1
8945029,0
3339965,2
2901002,1
7964527,1
2336654,1
2901002,1
7851470,1
8756315,2
4366229,1
2336654,2
1240268,5
7954504,1
7964527,3
757590,0
8747665,0
8807079,0
4800652,2
7964527,1
6287308,1
3707720,1
6900838,1
7964527,0
4800652,1
890242,2
8458838,0
2901002,0
6287308,3
2901002,3
5741205,0
2336974,1
1404311,7
7964527,1
5811078,0
6341054,0
4983450,2
5741205,2
190597,2
3619945,0
7780353,1
2901002,2
1972924,1
4909087,1
5741205,1
5205141,1
56541,0
5741205,4
6573902,0
2137255,1
6451244,0
2901002,2
5107488,0
100297,7
8347081,-1
7571052,4
4323,0
4800652,3
2336654,2
2411802,3
2336654,3
3259331,0
2901002,1
7068859,0
3293881,1
6287308,0
7964527,0
2901002,0
4247599,0
8529697,1
4359551,1
2137255,2
4985733,2
2901002,1
2236150,1
2901002,6
7646954,0
2901002,2
7964527,2
2336654,2
6361531,5
2336654,2
190597,3
5393381,3
5741205,0
2336654,1
5393381,1
1453822,0
2901002,3
2901002,2
4800652,1
1782792,1
1506264,0
1506850,0
8381385,0
2901002,0
2901002,1
2901002,1
2336654,4
2901002,2
4900574,2
5741205,2
5741205,1
8194773,1
8368216,0
8435769,-2
1762211,3
2901002,1
2336654,1
2901002,6
4995030,0
2463570,7
5633320,7
2271269,56
3639023,3
2875563,11
8166632,1
2080228,0
2901002,4
7491646,1
2901002,1
2137255,0
7964527,0
190597,4
4642859,1
6361531,5
3135417,0
2137255,0
7954504,0
6342575,3
5276797,13
6343538,0
4800652,1
7964527,2
2411802,5
5741205,15
7964527,3
7964527,0
2411802,2
5741205,2
5916727,0
2074981,0
7492284,0
7964527,0
2324298,1
2901002,3
2901002,4
2901002,1
2336654,2
4760331,1
2411802,2
4832296,0
5026929,0
4365003,3
2336654,2
7964527,2
2901002,3
5075720,2
2411802,5
4323,0
2336654,0
2285236,2
8408934,1
8290376,0
5026929,0
2901002,3
812662,0
2137255,13
5514476,1
2336654,4
6342575,2
4983450,2
2336654,4
4549682,1
2901002,2
1782792,1
6361531,1
2137255,3
1453822,4
2901002,1
6655211,4
2336654,3
2411802,1
7672533,0
4686625,6
4909087,3
8290376,0
2336654,0
7985142,0
2901002,2
3293881,1
2901002,2
2901002,3
146073,1
5003756,1
6361531,0
2336654,4
2901002,4
6361531,2
5741205,2
6361531,3
5448552,0
2901002,2
6065591,2
8231181,2
7214344,2
2901002,1
7746385,3
5741205,1
4800652,0
8144295,0
2336654,2
314922,0
5393381,1
2821252,1
7964527,1
5741205,4
6361531,2
5241032,1
2901002,2
3990806,2
7445833,1
667883,0
2285236,2
2901002,5
4955404,1
8231181,1
8231181,1
8231181,1
5497294,0
5300112,3
2285236,1
7982275,4
7964527,3
1562285,1
1404311,0
1577947,0
5741205,0
2901002,5
7688996,2
2897372,0
2336654,2
2285236,3
4492932,1
7964527,4
2336654,5
6361531,2
67579,2
6361531,3
6304017,1
4049396,1
2901002,1
704848,1
2287299,1
190597,6
6361531,1
2901002,2
7311767,1
7311767,2
3731467,0
6342575,1
6622817,1
1478537,2
3626961,1
2336654,2
487339,4
7311767,0
1240268,1
667883,1
6163621,1
2336654,3
1240268,0
2901002,2
667883,0
5917484,0
667883,0
6277525,0
5741205,1
5741205,1
5741205,1
7000863,0
704848,0
4956987,2
3339965,3
2336654,0
5006,0
2901002,0
5741205,3
2901002,1
7887265,1
2901002,1
5085211,0
1422451,0
2336654,1
3135417,2
2899837,1
5741205,1
704848,2
10335,1
5741205,3
6287308,1
7607701,0
6361531,2
2336654,2
624829,8
2901002,5
839957,1
6817835,1
6203717,0
4323,4
3628236,5
5003756,2
2823755,1
2336654,3
1427416,4
5952674,3
6287308,3
7678879,1
10238,2
311124,2
6207849,4
2336654,3
2336654,3
5741205,1
3558644,2
42346,7
10238,1
42346,2
2336654,1
1753919,0
2901002,3
5741205,2
6916973,1
4356204,1
3558644,0
6053327,1
6451573,5
4686625,0
5869177,0
4787467,1
4686625,2
4983450,6
7565818,1
3027854,5
624829,2
4431535,0
2901002,10
2867744,0
7366928,4
7366928,2
1239729,-1
2748781,10
2901002,3
2336654,2
1562285,0
2901002,2
2901002,3
4082217,1
4323,0
2901002,3
1057443,1
3054161,3
5741205,1
7168677,2
7311767,1
7311767,3
2298070,13
5800230,2
4082217,1
4492932,3
2336654,1
487339,2
6287308,0
682797,1
2901002,2
1993206,0
5741205,1
6797347,0
624829,2
3805500,0
2901002,3
2336654,3
1884171,0
6637269,0
1936114,3
6779307,2
2901002,0
3877338,2
2336654,3
5741205,2
6207849,3
2901002,4
6207849,1
2901002,2
2399894,1
2336654,1
837534,1
5520354,0
2302819,8
240490,0
3707607,2
5741205,8
3707607,0
2336654,4
3067241,2
545438,1
4983450,3
2336654,6
7244759,0
5741205,3
704848,3
5741205,6
5806746,3
4983450,1
5741205,3
2901002,3
3954379,0
4983450,1
4983450,2
2336654,2
3707607,1
3707607,2
2336654,2
4492932,21
2901002,4
5673316,0
2543372,2
2901002,5
4983450,2
1609428,3
6596015,3
2543372,0
1240268,0
6207849,1
5741205,2
7171976,10
6207849,2
6924242,5
49559,1
2901002,2
2857926,2
2285236,2
3025981,1
5741205,2
3339965,8
5741205,1
1474727,2
704848,1
2063361,1
189418,2
2670792,2
624829,2
2336654,1
378704,1
4983450,1
2901002,2
2901002,2
2285236,19
3124409,0
4099813,1
6900523,1
4983450,1
4313064,0
5626112,2
4177078,1
7045225,0
2901002,1
4413446,1
2336654,1
2336654,0
704848,2
1422451,2
5741205,1
2285236,2
704848,1
4291583,0
12663,2
3751373,1
6207849,0
4983450,3
839957,5
5433002,2
3447158,3
146073,3
2901002,19
5741205,6
6414203,0
1762211,4
6669476,0
6207849,1
3558644,3
3765319,0
2901002,1
1681480,1
6657815,4
2336654,1
2336654,0
3455794,0
2483271,1
3732271,1
4983450,3
3165737,8
3846228,0
2411802,2
2087463,2
1225744,0
190597,4
2901002,3
2336654,3
2901002,2
2411802,0
2336654,1
2285236,4
5648958,3
5717589,2
3293881,3
2336654,3
2901002,2
6540219,1
2285236,1
1439745,1
4983450,3
1251596,0
3339965,1
2901002,3
1494637,0
1494637,0
2336654,1
5805289,7
6005451,0
1101713,1
2336654,2
699305,0
2901002,2
5314012,0
4585963,0
2901002,1
3657742,2
4686625,4
2411802,1
2336654,0
2901002,3
1494637,2
1494637,1
4317058,1
5741205,0
5717589,1
2901002,2
4983290,1
987185,1
2901002,2
1320510,0
2336654,1
1227991,3
786593,0
5019586,0
1624921,1
6259990,0
2549021,1
6259990,0
2635790,1
2826011,0
2357112,2
3991649,0
4983290,0
5741205,1
1771479,0
5741205,1
5741205,1
2901002,0
3628236,2
1910242,0
2137255,2
2826011,1
2411802,1
5741205,3
2901002,0
3691783,3
5402048,0
704848,0
5976265,4
3474956,2
5331112,1
4394564,0
3077059,0
5910654,1
4542359,2
2699288,2
3510736,3
2901002,0
2411802,0
351204,0
2901002,1
3510736,1
2411802,1
2901002,0
674301,1
1502891,1
2901002,1
4542359,1
4667484,1
4667484,2
2028710,2
2142055,0
2901002,4
2370124,0
2901002,0
5276797,0
837534,1
2070074,1
5142797,0
2901002,1
2901002,1
837534,1
704848,0
1494637,2
1968405,1
690430,1
704848,1
5712829,0
2901002,2
1240268,2
2411802,0
1494637,1
1857805,0
653364,4
4720640,0
1494637,1
2411802,1
707650,3
257465,15
2141635,1
4807623,-1
487339,1
704848,1
447015,1
487339,3
704848,2
795990,1
487339,3
2699288,0
704848,4
3165737,3
704848,0
1245190,1
704848,2
3877338,1
5160111,9
190597,4
180709,2
317130,2
3394978,1
5014134,0
3898293,0
3868428,0
5014134,0
3675040,0
487339,1
704848,4
1240268,2
170005,1
3437504,1
1113211,0
918959,2
1968182,0
487339,2
4077912,1
704848,3
487339,2
1628722,8
704848,3
2141635,3
190597,3
844823,1
190597,2
3334852,2
3849456,0
498892,1
1678467,0
1744834,1
1289107,1
833300,-1
1827356,0
2300461,0
190597,1
190597,1
1222578,8
704848,30
298607,3
2487184,1
1240268,3
653364,4
3599890,4
190597,11
1240268,5
847663,0
1588795,0
1240268,4
137783,1
1240268,3
625914,3
1240268,0
1221924,5
398968,2
644898,7